substrate,o2_level,nadph_drain,status,growth_rate,ed_flux,emp_flux,percent_ed_flux,co2_flux,cue,drain_flux,G6PDH (rxn00604),6PGDH / oxPPP (rxn01115),NADP-IDH (rxn01387),Malic enzyme (rxn00161),Transhydrogenase (rxn09295)
Galacturonic Acid,1000,1.5,optimal,0.6364069137538619,0.0,0.0,,32.64633845243212,0.4558943591261314,1.5,0.0,0.0,8.643210265737627,0.0,0.0
Galacturonic Acid,1000,2.0,optimal,0.6334402583662335,0.0,0.0,,32.77384946095162,0.45376917565080643,2.0,0.0,0.0,8.69615073624981,0.0,0.0
Galacturonic Acid,1000,2.5,optimal,0.630473602978606,0.0,0.0,,32.901360469470966,0.4516439921754839,2.5,0.0,0.0,8.749091206761944,0.0,0.0
Galacturonic Acid,1000,3.0,optimal,0.6275069475910079,0.0,0.0,,33.02887147798956,0.449518808700174,3.0,0.0,0.0,8.802031677273703,0.0,0.0
Galacturonic Acid,1000,3.5,optimal,0.6245402922033477,0.0,0.0,,33.15638248651049,0.4473936252248252,3.5,0.0,0.0,8.85497214778647,0.0,0.0
Galacturonic Acid,1000,4.0,optimal,0.6215736368156053,0.0,0.0,,33.283893495033986,0.4452684417494336,4.0,0.0,0.0,8.90791261830043,0.0,0.0
Galacturonic Acid,1000,4.5,optimal,0.6186069814280368,0.0,0.0,,33.411404503551104,0.44314325827414824,4.5,0.0,0.0,8.96085308881158,0.0,0.0
Galacturonic Acid,1000,5.0,optimal,0.6156403260411754,0.0,0.0,,33.538915512037,0.4410180747993834,5.0,0.0,0.0,9.013793559309928,0.0,0.0
Galacturonic Acid,1000,5.5,optimal,0.6126736706535483,0.0,0.0,,33.66642652055636,0.43889289132406073,5.5,0.0,0.0,9.066734029822063,0.0,0.0
Galacturonic Acid,1000,6.0,optimal,0.6097070152632819,0.0,0.0,,33.793937529189265,0.4367677078468456,6.0,0.0,0.0,9.119674500381324,0.0,0.0
Galacturonic Acid,1000,6.5,optimal,0.6067403598753046,0.0,0.0,,33.92144853772353,0.4346425243712745,6.5,0.0,0.0,9.48098848009504,0.0,0.0
Galacturonic Acid,1000,7.0,optimal,0.6037737044899635,0.0,0.0,,34.04895954614537,0.4325173408975772,7.0,0.0,0.0,10.714208386901367,0.0,0.0
Galacturonic Acid,1000,7.5,optimal,0.600807049102472,0.0,0.0,,34.17647055465868,0.43039215742235537,7.5,0.0,0.0,10.451837411919481,0.0,0.0
Galacturonic Acid,1000,8.0,optimal,0.5978403937146972,0.0,0.0,,34.30398156318438,0.42826697394692703,8.0,0.0,0.0,10.805460269891869,0.0,0.0
Galacturonic Acid,1000,8.5,optimal,0.5948737383270704,0.0,0.0,,34.43149257170378,0.4261417904716037,8.5,0.0,0.0,10.851086211387067,0.0,0.0
Galacturonic Acid,1000,9.0,optimal,0.5919070829394424,0.0,0.0,,34.55900358022311,0.4240166069962814,9.0,0.0,0.0,10.896712152882241,0.0,0.0
Galacturonic Acid,1000,9.5,optimal,0.5889404275518152,0.0,0.0,,34.68651458874245,0.4218914235209592,9.5,0.0,0.0,10.94233809437742,0.0,0.0
Galacturonic Acid,1000,10.0,optimal,0.5859737721641871,0.0,0.0,,34.81402559726178,0.419766240045637,10.0,0.0,0.0,10.987964035872597,0.0,0.0
