interval_start_h,interval_end_h,f,reaction_id,flux
0,2,10.0,rxn12510_c0,0.0
0,2,10.0,rxn00116_c0,0.0
0,2,10.0,rxn03933_c0,0.0
0,2,10.0,rxn05342_c0,-2.7308008330676088e-05
0,2,10.0,rxn00407_c0,0.0
0,2,10.0,rxn00414_c0,0.0
0,2,10.0,rxn08123_c0,0.0
0,2,10.0,rxn09110_c0,0.0
0,2,10.0,rxn00159_c0,0.0
0,2,10.0,rxn05349_c0,0.0
0,2,10.0,rxn00303_c0,0.0
0,2,10.0,rxn00799_c0,-0.0009094437491878358
0,2,10.0,rxn01073_c0,0.0
0,2,10.0,rxn02405_c0,7.700240024640848e-06
0,2,10.0,rxn00011_c0,0.0012705969082500857
0,2,10.0,rxn07430_c0,0.0
0,2,10.0,rxn01069_c0,0.0
0,2,10.0,rxn05528_c0,0.0
0,2,10.0,rxn00791_c0,5.4677984740037004e-06
0,2,10.0,rxn00065_c0,0.0
0,2,10.0,rxn00365_c0,0.0
0,2,10.0,rxn08783_c0,0.0
0,2,10.0,rxn01827_c0,0.0
0,2,10.0,rxn01672_c0,0.0
0,2,10.0,rxn05312_c0,2.0881170255432804e-05
0,2,10.0,rxn08975_c0,0.0
0,2,10.0,rxn00105_c0,3.840700936065349e-07
0,2,10.0,rxn03243_c0,0.0
0,2,10.0,rxn03446_c0,0.0
0,2,10.0,rxn01302_c0,0.0
0,2,10.0,rxn05215_c0,0.0
0,2,10.0,rxn01122_c0,0.0
0,2,10.0,rxn00368_c0,0.0
0,2,10.0,rxn00328_c0,0.0
0,2,10.0,rxn02285_c0,0.0
0,2,10.0,rxn02303_c0,1.9203504680345995e-07
0,2,10.0,rxn05394_c0,0.0
0,2,10.0,rxn03047_c0,0.0
0,2,10.0,rxn02889_c0,0.0
0,2,10.0,rxn00559_c0,0.0
0,2,10.0,rxn08848_c0,0.0
0,2,10.0,rxn05294_c0,1.4602333920563658e-06
0,2,10.0,rxn00691_c0,0.0
0,2,10.0,rxn08840_c0,0.0
0,2,10.0,rxn05559_c0,0.0
0,2,10.0,rxn00290_c0,0.0
0,2,10.0,rxn03907_c0,4.2351320135524665e-05
0,2,10.0,rxn01987_c0,0.0
0,2,10.0,rxn02834_c0,9.181774795968461e-06
0,2,10.0,rxn00459_c0,-1.4524886246252345e-05
0,2,10.0,rxn02085_c0,0.0
0,2,10.0,rxn00770_c0,1.654620946631012e-05
0,2,10.0,rxn05153_c0,0.0
0,2,10.0,rxn01314_c0,0.0
0,2,10.0,rxn08806_c0,0.0
0,2,10.0,rxn00076_c0,0.0
0,2,10.0,rxn14040_c0,3.850120012320425e-06
0,2,10.0,rxn05209_c0,0.0062059317678613505
0,2,10.0,rxn09499_c0,0.0
0,2,10.0,rxn05760_c0,4.800876170086635e-07
0,2,10.0,rxn10234_c0,0.0
0,2,10.0,rxn08444_c0,0.0
0,2,10.0,rxn00175_c0,0.0
0,2,10.0,rxn05579_c0,0.0
0,2,10.0,rxn10163_c0,0.0
0,2,10.0,rxn01143_c0,-8.450601945777753e-23
0,2,10.0,rxn05618_c0,1.920350468034599e-07
0,2,10.0,rxn00260_c0,0.0
0,2,10.0,rxn05204_c0,0.0
0,2,10.0,rxn02803_c0,0.0
0,2,10.0,rxn00461_c0,0.0
0,2,10.0,rxn00817_c0,0.0
0,2,10.0,rxn00669_c0,0.0
0,2,10.0,rxn05247_c0,0.0
0,2,10.0,rxn03136_c0,3.603558219112127e-07
0,2,10.0,rxn00222_c0,0.0
0,2,10.0,rxn10229_c0,0.0
0,2,10.0,rxn05287_c0,0.0
0,2,10.0,rxn01387_c0,0.0
0,2,10.0,rxn00818_c0,0.0
0,2,10.0,rxn09101_c0,0.0
0,2,10.0,rxn02937_c0,5.523908687146725e-07
0,2,10.0,rxn00540_c0,0.0
0,2,10.0,rxn08810_c0,0.0
0,2,10.0,rxn01652_c0,0.0
0,2,10.0,rxn00350_c0,0.0004418216513959377
0,2,10.0,rxn03137_c0,9.54213061787968e-06
0,2,10.0,rxn01115_c0,0.0
0,2,10.0,rxn05462_c0,1.1907528281394392e-05
0,2,10.0,rxn08818_c0,0.0
0,2,10.0,rxn00992_c0,0.0
0,2,10.0,rxn10267_c0,0.0
0,2,10.0,rxn01128_c0,0.0
0,2,10.0,rxn05239_c0,0.0
0,2,10.0,rxn08312_c0,0.0
0,2,10.0,rxn00952_c0,0.0
0,2,10.0,rxn00161_c0,0.0
0,2,10.0,rxn01961_c0,0.0
0,2,10.0,rxn01517_c0,0.0
0,2,10.0,rxn00371_c0,7.681401872138349e-07
0,2,10.0,rxn10226_c0,0.0
0,2,10.0,rxn09978_c0,0.0
0,2,10.0,rxn08040_c0,0.0
0,2,10.0,rxn09211_c0,0.0
0,2,10.0,rxn03141_c0,0.0
0,2,10.0,rxn05006_c0,1.9203504680345995e-07
0,2,10.0,rxn09234_c0,0.0
0,2,10.0,rxn01299_c0,7.681401872138789e-07
0,2,10.0,rxn05331_c0,3.115812834299651e-05
0,2,10.0,rxn01800_c0,0.0
0,2,10.0,rxn00533_c0,0.0
0,2,10.0,rxn08309_c0,0.0
0,2,10.0,rxn02476_c0,3.7922200377945126e-05
0,2,10.0,rxn01512_c0,7.544115576119274e-07
0,2,10.0,rxn03841_c0,5.761051404103752e-07
0,2,10.0,rxn04954_c0,-1.5956532564208158e-05
0,2,10.0,rxn06865_c0,3.850120012320424e-06
0,2,10.0,rxn03249_c0,0.0
0,2,10.0,rxn04113_c0,0.0
0,2,10.0,rxn00676_c0,0.0
0,2,10.0,rxn00713_c0,0.0
0,2,10.0,rxn01257_c0,5.761051404103751e-07
0,2,10.0,rxn00943_c0,0.0
0,2,10.0,rxn00903_c0,0.0
0,2,10.0,rxn00980_c0,0.0
0,2,10.0,rxn00056_c0,0.0
0,2,10.0,rxn00016_c0,0.0
0,2,10.0,rxn03991_c0,0.0
0,2,10.0,rxn02213_c0,3.792220037794514e-05
0,2,10.0,rxn03892_c0,0.0
0,2,10.0,rxn00086_c0,-0.00022100684322137057
0,2,10.0,rxn04989_c0,0.0
0,2,10.0,rxn08668_c0,0.0
0,2,10.0,rxn01127_c0,-3.096843183789665e-22
0,2,10.0,rxn05226_c0,0.0
0,2,10.0,rxn08548_c0,0.0
0,2,10.0,rxn00615_c0,0.0
0,2,10.0,rxn05341_c0,-3.115812834299649e-05
0,2,10.0,rxn03393_c0,0.0
0,2,10.0,rxn08124_c0,0.0
0,2,10.0,rxn10206_c0,0.0
0,2,10.0,rxn00083_c0,0.0
0,2,10.0,rxn00291_c0,0.0
0,2,10.0,rxn00743_c0,0.0
0,2,10.0,rxn10202_c0,0.0
0,2,10.0,rxn01775_c0,0.0
0,2,10.0,rxn03236_c0,0.0
0,2,10.0,rxn00874_c0,0.0
0,2,10.0,rxn00834_c0,1.6120170613436697e-05
0,2,10.0,rxn00362_c0,0.0
0,2,10.0,rxn00704_c0,0.0
0,2,10.0,rxn01459_c0,0.0
0,2,10.0,rxn05252_c0,0.0
0,2,10.0,rxn00241_c0,0.0
0,2,10.0,rxn05313_c0,0.0
0,2,10.0,rxn01332_c0,3.792220037794513e-05
0,2,10.0,rxn01510_c0,0.0
0,2,10.0,rxn00785_c0,1.8908979930773247e-05
0,2,10.0,rxn00693_c0,1.5764497517404695e-05
0,2,10.0,rxn01351_c0,0.0
0,2,10.0,rxn03909_c0,4.273539022913159e-05
0,2,10.0,rxn01101_c0,4.123377467148775e-05
0,2,10.0,rxn00355_c0,0.0
0,2,10.0,rxn03084_c0,5.523908687146725e-07
0,2,10.0,rxn00513_c0,0.0
0,2,10.0,rxn10233_c0,0.0
0,2,10.0,rxn09498_c0,0.0
0,2,10.0,rxn03439_c0,3.850120012320424e-06
0,2,10.0,rxn00216_c0,0.0
0,2,10.0,rxn00558_c0,0.0
0,2,10.0,rxn00194_c0,0.0
0,2,10.0,rxn00806_c0,-4.348447276967098e-05
0,2,10.0,rxn05328_c0,1.190752828139439e-05
0,2,10.0,rxn05361_c0,0.0
0,2,10.0,rxn01851_c0,0.0
0,2,10.0,rxn00507_c0,0.0
0,2,10.0,rxn09449_c0,0.0
0,2,10.0,rxn05323_c0,1.1907528281394388e-05
0,2,10.0,rxn05616_c0,-1.9203504680345992e-07
0,2,10.0,rxn08805_c0,0.0
0,2,10.0,rxn01507_c0,2.8298330142574293e-22
0,2,10.0,rxn01790_c0,0.0
0,2,10.0,rxn05651_c0,1.920350468034599e-07
0,2,10.0,rxn00077_c0,1.9203504680345863e-07
0,2,10.0,rxn01388_c0,-0.0003124857930487775
0,2,10.0,rxn03638_c0,0.0
0,2,10.0,rxn05249_c0,0.0
0,2,10.0,rxn02056_c0,-1.920350468034599e-07
0,2,10.0,rxn01068_c0,-5.245991554775247e-05
0,2,10.0,rxn02277_c0,0.0
0,2,10.0,rxn03504_c0,0.0
0,2,10.0,rxn10223_c0,0.0
0,2,10.0,rxn02596_c0,0.0
0,2,10.0,rxn00991_c0,1.920350468031723e-07
0,2,10.0,rxn10260_c0,0.0
0,2,10.0,rxn03242_c0,0.0
0,2,10.0,rxn01924_c0,0.0
0,2,10.0,rxn01368_c0,0.0
0,2,10.0,rxn00851_c0,0.0
0,2,10.0,rxn01480_c0,0.0
0,2,10.0,rxn00301_c0,0.0
0,2,10.0,rxn09199_c0,0.0
0,2,10.0,rxn05233_c0,7.544115576119274e-07
0,2,10.0,rxn09109_c0,0.0
0,2,10.0,rxn00141_c0,7.681401872138789e-07
0,2,10.0,rxn02003_c0,0.0
0,2,10.0,rxn01200_c0,-1.9205255493975328e-05
0,2,10.0,rxn00377_c0,0.0
0,2,10.0,rxn08558_c0,0.0
0,2,10.0,rxn01241_c0,0.001962719902759628
0,2,10.0,rxn05332_c0,1.1907528281394388e-05
0,2,10.0,rxn00438_c0,1.9203504680345987e-07
0,2,10.0,rxn00763_c0,0.0
0,2,10.0,rxn08550_c0,0.0
0,2,10.0,rxn00819_c0,0.0
0,2,10.0,rxn00007_c0,0.0
0,2,10.0,rxn08811_c0,0.0
0,2,10.0,rxn02473_c0,9.181774795968465e-06
0,2,10.0,rxn01275_c0,0.0
0,2,10.0,rxn00577_c0,0.0
0,2,10.0,rxn01434_c0,2.857698447734008e-05
0,2,10.0,rxn00912_c0,0.0
0,2,10.0,rxn09069_c0,0.0
0,2,10.0,rxn08819_c0,0.0
0,2,10.0,rxn02345_c0,0.0
0,2,10.0,rxn08898_c0,0.0
0,2,10.0,rxn00122_c0,1.9203504680345992e-07
0,2,10.0,rxn09979_c0,0.0
0,2,10.0,rxn06076_c0,7.544115576119274e-07
0,2,10.0,rxn08890_c0,0.0
0,2,10.0,rxn08294_c0,0.0
0,2,10.0,rxn10259_c0,0.0
0,2,10.0,rxn01602_c0,0.0
0,2,10.0,rxn03068_c0,0.0
0,2,10.0,rxn01761_c0,0.0
0,2,10.0,rxn03061_c0,0.0
0,2,10.0,rxn02927_c0,0.0
0,2,10.0,rxn05344_c0,1.1907528281394388e-05
0,2,10.0,rxn03241_c0,0.0
0,2,10.0,rxn01521_c0,0.0
0,2,10.0,rxn03394_c0,0.0
0,2,10.0,rxn01832_c0,0.0
0,2,10.0,rxn09012_c0,0.0
0,2,10.0,rxn02276_c0,0.0
0,2,10.0,rxn00338_c0,3.840700936059803e-07
0,2,10.0,rxn02373_c0,0.0
0,2,10.0,rxn01893_c0,0.0
0,2,10.0,rxn03839_c0,0.0
0,2,10.0,rxn00085_c0,0.0
0,2,10.0,rxn00119_c0,2.446607365180634e-05
0,2,10.0,rxn02529_c0,0.0
0,2,10.0,rxn00709_c0,0.0
0,2,10.0,rxn07432_c0,0.0
0,2,10.0,rxn08667_c0,0.0
0,2,10.0,rxn00063_c0,0.0
0,2,10.0,rxn04453_c0,3.1960784969430115e-20
0,2,10.0,rxn08549_c0,0.0
0,2,10.0,rxn01466_c0,3.850120012320425e-06
0,2,10.0,rxn05187_c0,0.0
0,2,10.0,rxn01304_c0,1.4996357330190815e-05
0,2,10.0,rxn03409_c0,0.0
0,2,10.0,rxn01674_c0,-7.544115576119274e-07
0,2,10.0,rxn00974_c0,0.0003124857930487775
0,2,10.0,rxn02008_c0,0.0
0,2,10.0,rxn05740_c0,0.0
0,2,10.0,rxn09203_c0,0.0
0,2,10.0,rxn03904_c0,0.0
0,2,10.0,rxn01225_c0,0.0
0,2,10.0,rxn01679_c0,-2.5350846632253968e-05
0,2,10.0,rxn02288_c0,1.920350468034599e-07
0,2,10.0,rxn10199_c0,0.0
0,2,10.0,rxn00409_c0,5.52509127432508e-05
0,2,10.0,rxn08015_c0,0.0
0,2,10.0,rxn08842_c0,0.0
0,2,10.0,rxn05295_c0,2.294359627227445e-05
0,2,10.0,rxn02128_c0,0.0
0,2,10.0,rxn02518_c0,0.0
0,2,10.0,rxn03901_c0,0.0
0,2,10.0,rxn00808_c0,0.0
0,2,10.0,rxn01747_c0,0.0
0,2,10.0,rxn10052_c0,0.0
0,2,10.0,rxn00946_c0,0.0
0,2,10.0,rxn02517_c0,0.0
0,2,10.0,rxn05326_c0,3.115812834299649e-05
0,2,10.0,rxn05197_c0,-4.259577026730761e-05
0,2,10.0,rxn05114_c0,3.603558219112126e-07
0,2,10.0,rxn00653_c0,0.0
0,2,10.0,rxn03164_c0,0.0
0,2,10.0,rxn03251_c0,0.0
0,2,10.0,rxn00929_c0,0.0
0,2,10.0,rxn08800_c0,0.0
0,2,10.0,rxn02166_c0,0.0
0,2,10.0,rxn00342_c0,0.0
0,2,10.0,rxn00256_c0,0.00031248579304877746
0,2,10.0,rxn08335_c0,0.0
0,2,10.0,rxn03004_c0,-9.734165664683139e-06
0,2,10.0,rxn10232_c0,0.0
0,2,10.0,rxn00138_c0,0.0
0,2,10.0,rxn08942_c0,0.0
0,2,10.0,rxn06729_c0,7.70024002464085e-06
0,2,10.0,rxn07977_c0,0.0
0,2,10.0,rxn02167_c0,0.0
0,2,10.0,rxn01858_c0,0.0
0,2,10.0,rxn10770_c0,-0.0005937571264721557
0,2,10.0,rxn00231_c0,0.0
0,2,10.0,rxn10161_c0,0.0
0,2,10.0,rxn02297_c0,0.0
0,2,10.0,rxn00504_c0,-5.757316931763854e-06
0,2,10.0,rxn08021_c0,0.0
0,2,10.0,rxn01485_c0,0.0
0,2,10.0,rxn09104_c0,0.0
0,2,10.0,rxn05206_c0,0.0
0,2,10.0,rxn03031_c0,3.306470586638086e-05
0,2,10.0,rxn09207_c0,0.0
0,2,10.0,rxn09296_c0,0.0
0,2,10.0,rxn00239_c0,0.0
0,2,10.0,rxn00441_c0,0.000692122994509542
0,2,10.0,rxn00302_c0,0.0
0,2,10.0,rxn03250_c0,0.0
0,2,10.0,rxn02465_c0,4.4559101490480826e-05
0,2,10.0,rxn02093_c0,0.0
0,2,10.0,rxn03130_c0,3.850120012320426e-06
0,2,10.0,rxn01791_c0,0.0
0,2,10.0,rxn01710_c0,0.0
0,2,10.0,rxn00183_c0,0.0
0,2,10.0,rxn00623_c0,0.0
0,2,10.0,rxn09107_c0,0.0
0,2,10.0,rxn06526_c0,0.0
0,2,10.0,rxn01757_c0,0.0
0,2,10.0,rxn01329_c0,0.0
0,2,10.0,rxn00950_c0,0.0
0,2,10.0,rxn00002_c0,0.0
0,2,10.0,rxn02507_c0,5.4677984740037e-06
0,2,10.0,rxn10268_c0,0.0
0,2,10.0,rxn08043_c0,2.8009571428151053e-05
0,2,10.0,rxn01029_c0,0.0
0,2,10.0,rxn10220_c0,0.0
0,2,10.0,rxn10261_c0,0.0
0,2,10.0,rxn08076_c0,0.0
0,2,10.0,rxn14333_c0,3.850120012320426e-06
0,2,10.0,rxn01964_c0,0.0
0,2,10.0,rxn08816_c0,0.0
0,2,10.0,rxn02341_c0,0.0
0,2,10.0,rxn01137_c0,7.681401872138788e-07
0,2,10.0,rxn03182_c0,3.850120012320424e-06
0,2,10.0,rxn01343_c0,0.0
0,2,10.0,rxn01394_c0,0.0
0,2,10.0,rxn01080_c0,0.0
0,2,10.0,rxn10255_c0,0.0
0,2,10.0,rxn08797_c0,0.0
0,2,10.0,rxn00478_c0,0.0
0,2,10.0,rxn09108_c0,0.0
0,2,10.0,rxn00224_c0,1.920350468034599e-07
0,2,10.0,rxn01513_c0,7.544115576119275e-07
0,2,10.0,rxn05333_c0,3.1158128342996504e-05
0,2,10.0,rxn06510_c0,0.0
0,2,10.0,rxn02186_c0,0.0
0,2,10.0,rxn08307_c0,0.0
0,2,10.0,rxn00209_c0,1.920350468034599e-07
0,2,10.0,rxn01274_c0,0.0
0,2,10.0,rxn02474_c0,0.0
0,2,10.0,rxn03246_c0,0.0
0,2,10.0,rxn02144_c0,0.0
0,2,10.0,rxn00604_c0,0.0
0,2,10.0,rxn00274_c0,5.245991554775247e-05
0,2,10.0,rxn00674_c0,0.0
0,2,10.0,rxn00104_c0,0.0
0,2,10.0,rxn00715_c0,0.0
0,2,10.0,rxn01019_c0,2.857698447734008e-05
0,2,10.0,rxn02271_c0,0.0
0,2,10.0,rxn08849_c0,0.0
0,2,10.0,rxn09448_c0,0.0
0,2,10.0,rxn00525_c0,0.0
0,2,10.0,rxn09208_c0,0.0
0,2,10.0,rxn09014_c0,0.0
0,2,10.0,rxn08295_c0,0.0
0,2,10.0,rxn02914_c0,-4.123377467148775e-05
0,2,10.0,rxn01603_c0,5.761051404103753e-07
0,2,10.0,rxn04945_c0,0.0
0,2,10.0,rxn00686_c0,-1.3305166980223028e-06
0,2,10.0,rxn09112_c0,0.0
0,2,10.0,rxn09232_c0,-3.537473805136485e-23
0,2,10.0,rxn06075_c0,7.544115576119278e-07
0,2,10.0,rxn00689_c0,0.0
0,2,10.0,rxn08129_c0,0.0
0,2,10.0,rxn01286_c0,0.0
0,2,10.0,rxn05289_c0,-0.0004208302114847248
0,2,10.0,rxn01973_c0,3.306470586638087e-05
0,2,10.0,rxn00117_c0,2.7561782106514835e-05
0,2,10.0,rxn05343_c0,3.11581283429965e-05
0,2,10.0,rxn01520_c0,7.544115576119277e-07
0,2,10.0,rxn03395_c0,0.0
0,2,10.0,rxn00330_c0,0.0006696141686569387
0,2,10.0,rxn05736_c0,0.0
0,2,10.0,rxn03445_c0,-1.9203504680345992e-07
0,2,10.0,rxn11663_c0,1.9203504680345992e-07
0,2,10.0,rxn01226_c0,0.0
0,2,10.0,rxn00493_c0,-1.7899302551691392e-05
0,2,10.0,rxn08298_c0,0.0
0,2,10.0,rxn01834_c0,0.0
0,2,10.0,rxn00293_c0,7.70024002464085e-06
0,2,10.0,rxn05491_c0,0.0
0,2,10.0,rxn00701_c0,0.0
0,2,10.0,rxn00367_c0,0.0
0,2,10.0,rxn14011_c0,3.850120012320425e-06
0,2,10.0,rxn00839_c0,0.0
0,2,10.0,rxn03838_c0,0.0
0,2,10.0,rxn21857_c0,4.0689030873833895e-20
0,2,10.0,rxn16573_c0,0.0
0,2,10.0,rxn05937_c0,0.0
0,2,10.0,thiazol_synth,1.9203504680345987e-07
0,2,10.0,rxn07455_c0,0.0
0,2,10.0,rxn47768_c0,4.06890308738339e-20
0,2,10.0,rxn21861_c0,4.0689030873833907e-20
0,2,10.0,rxn23042_c0,1.9203504680345987e-07
0,2,10.0,rxn15021_c0,8.428662930681185e-05
0,2,10.0,rxn15395_c0,1.4996357330190814e-05
0,2,10.0,rxn15466_c0,-8.428662930681185e-05
0,2,10.0,rxn39978_c0,0.0
0,2,10.0,rxn39979_c0,0.0
0,2,10.0,rxn14422_c0,0.0
0,2,10.0,rxn14419_c0,0.0
0,2,10.0,rxn14426_c0,0.004107574671488996
0,2,10.0,rxn08070_c0,0.0
0,2,10.0,rxn08213_c0,1.9480827073430434e-20
0,2,10.0,rxn09295_c0,0.0
0,2,10.0,rxn08173_c0,0.006046698152222395
0,2,10.0,rxn08734_c0,0.0
0,2,10.0,rxn14412_c0,0.0
0,2,10.0,rxn14418_c0,0.0
0,2,10.0,rxn14421_c0,0.0
0,2,10.0,rxn14425_c0,0.004107574671488996
0,2,10.0,rxn14420_c0,0.0
0,2,10.0,rxn13688_c0,0.0
0,2,10.0,rxn21862_c0,4.0689030873833907e-20
0,2,10.0,rxn16609_c0,0.0
0,2,10.0,rxn15949_c0,1.920350468034599e-07
0,2,10.0,rxn41452_c0,4.06890308738339e-20
0,2,10.0,rxn21864_c0,0.0
0,2,10.0,rxn21858_c0,4.06890308738339e-20
0,2,10.0,rxn46694_c0,0.0
0,2,10.0,rxn40439_c0,0.0
0,2,10.0,rxn42709_c0,0.0
0,2,10.0,rxn24134_c0,3.196078496943011e-20
0,2,10.0,rxn39829_c0,0.0
0,2,10.0,rxn16826_c0,0.0
0,2,10.0,rxn16794_c0,3.8407009360691996e-07
0,2,10.0,rxn16776_c0,3.8407009360691996e-07
0,2,10.0,rxn16829_c0,3.840700936069199e-07
0,2,10.0,rxn12224_c0,1.9203504680345992e-07
0,2,10.0,rxn15296_c0,0.0
0,2,10.0,rxn15121_c0,0.0
0,2,10.0,rxn13741_c0,0.0
0,2,10.0,rxn08262_c0,0.0
0,2,10.0,rxn09037_c0,0.0
0,2,10.0,rxn43581_c0,-4.2351320135524665e-05
0,2,10.0,rxn08661_c0,0.0
0,2,10.0,rxn08234_c0,1.9203504680345992e-07
0,2,10.0,rxn02497_c0,0.0
0,2,10.0,rxn43470_c0,0.0
0,2,10.0,rxn23850_c0,0.0
0,2,10.0,rxn40368_c0,0.0
0,2,10.0,rxn15467_c0,8.428662930681186e-05
0,2,10.0,rxn16824_c0,0.0
0,2,10.0,rxn39964_c0,0.0
0,2,10.0,rxn16806_c0,0.0
0,2,10.0,rxn14061_c0,3.850120012320426e-06
0,2,10.0,rxn13957_c0,3.850120012320425e-06
0,2,10.0,rxn09306_c0,0.0
0,2,10.0,rxn05684_c0,0.0
0,2,10.0,rxn08062_c0,0.0
0,2,10.0,rxn45550_c0,4.068903087383391e-20
0,2,10.0,rxn46124_c0,4.0689030873833907e-20
0,2,10.0,rxn20643_c0,1.9203504680345985e-07
0,2,10.0,rxn15947_c0,1.920350468034599e-07
0,2,10.0,rxn14045_c0,0.0
0,2,10.0,rxn21860_c0,4.06890308738339e-20
0,2,10.0,rxn16149_c0,0.0
0,2,10.0,rxn05120_c0,0.0
0,2,10.0,rxn26398_c0,3.8407009360691996e-07
0,2,10.0,rxn15750_c0,0.0
0,2,10.0,rxn26127_c0,0.0
0,2,10.0,rxn19704_c0,-4.2351320135524665e-05
0,2,10.0,rxn41965_c0,0.0
0,2,10.0,rxn43657_c0,1.920350468034599e-07
0,2,10.0,rxn05469_c0,0.0
0,2,10.0,rxn02374_c0,1.559804691953385e-05
0,2,10.0,rxn05319_c0,-0.001102651453730794
0,2,10.0,rxn05730_c0,0.0
0,2,10.0,rxn04457_c0,0.0
0,2,10.0,rxn05129_c0,0.0
0,2,10.0,rxn02916_c0,0.0
0,2,10.0,rxn05488_c0,0.0
0,2,10.0,rxn03012_c0,0.0
0,2,10.0,rxn04132_c0,0.0
0,2,10.0,rxn05195_c0,7.681401872138396e-07
0,2,10.0,rxn01208_c0,4.348447276967098e-05
0,2,10.0,rxn02989_c0,0.0
0,2,10.0,rxn04791_c0,0.0
0,2,10.0,rxn00064_c0,5.617864761539713e-06
0,2,10.0,rxn05468_c0,0.0020556116686891303
0,2,10.0,rxn04133_c0,0.0
0,2,10.0,rxn10570_c0,0.0
0,2,10.0,rxn02666_c0,0.0
0,2,10.0,rxn05467_c0,-0.003476291170147274
0,2,10.0,rxn24718_c0,0.0
0,2,10.0,rxn23589_c0,-1.9203504680345987e-07
0,2,10.0,rxn08428_c0,0.0
0,2,10.0,rxn08032_c0,0.0
0,2,10.0,rxn09008_c0,0.0
0,2,10.0,rxn08691_c0,0.0
0,2,10.0,rxn08350_c0,0.0
0,2,10.0,rxn08689_c0,0.00041781256525427713
0,2,10.0,rxn09260_c0,0.0
0,2,10.0,rxn09330_c0,0.0
0,2,10.0,rxn00062_c0,0.0
0,2,10.0,bio1_biomass,8.951066381616769e-05
0,2,10.0,EX_cpd00221_e0,0.0
0,2,10.0,EX_cpd00244_e0,0.0
0,2,10.0,EX_cpd00035_e0,0.0
0,2,10.0,EX_cpd00108_e0,0.0
0,2,10.0,EX_cpd00028_e0,-0.0
0,2,10.0,EX_cpd00098_e0,0.0
0,2,10.0,EX_cpd00307_e0,0.0
0,2,10.0,EX_cpd00367_e0,0.0
0,2,10.0,EX_cpd00029_e0,0.0
0,2,10.0,EX_cpd00438_e0,0.0
0,2,10.0,EX_cpd00309_e0,0.0
0,2,10.0,EX_cpd01080_e0,0.0
0,2,10.0,EX_cpd00048_e0,-1.920350468034599e-07
0,2,10.0,EX_cpd00036_e0,0.0
0,2,10.0,EX_cpd00254_e0,-1.9203504680345992e-07
0,2,10.0,EX_cpd00156_e0,0.0
0,2,10.0,EX_cpd00033_e0,0.0
0,2,10.0,EX_cpd00001_e0,0.001102651453730794
0,2,10.0,EX_cpd00246_e0,0.0
0,2,10.0,EX_cpd00268_e0,0.0
0,2,10.0,EX_cpd00063_e0,-1.920350468034599e-07
0,2,10.0,EX_cpd00106_e0,0.0
0,2,10.0,EX_cpd11640_e0,0.0
0,2,10.0,EX_cpd00154_e0,0.0
0,2,10.0,EX_cpd00067_e0,-0.001487661319689919
0,2,10.0,EX_cpd00034_e0,-1.920350468034599e-07
0,2,10.0,EX_cpd00011_e0,0.003476291170147274
0,2,10.0,EX_cpd00363_e0,0.0
0,2,10.0,EX_cpd00239_e0,0.00041781256525427713
0,2,10.0,EX_cpd00107_e0,0.0
0,2,10.0,EX_cpd00214_e0,0.0
0,2,10.0,EX_cpd00047_e0,0.0
0,2,10.0,EX_cpd00013_e0,0.0006349301759361015
0,2,10.0,EX_cpd01414_e0,-0.0
0,2,10.0,EX_cpd00227_e0,0.0
0,2,10.0,EX_cpd00012_e0,-0.0
0,2,10.0,EX_cpd01092_e0,-0.0
0,2,10.0,EX_cpd00099_e0,-1.9203504680345992e-07
0,2,10.0,EX_cpd03424_e0,0.0
0,2,10.0,EX_cpd00117_e0,0.0
0,2,10.0,EX_cpd00142_e0,0.0
0,2,10.0,EX_cpd00305_e0,-0.0
0,2,10.0,EX_cpd00075_e0,-0.0
0,2,10.0,EX_cpd00205_e0,-1.920350468034599e-07
0,2,10.0,EX_cpd00100_e0,0.0
0,2,10.0,EX_cpd00540_e0,-0.0
0,2,10.0,EX_cpd00654_e0,0.0
0,2,10.0,EX_cpd00020_e0,0.0
0,2,10.0,EX_cpd00092_e0,4.259577026730761e-05
0,2,10.0,EX_cpd00116_e0,-0.0
0,2,10.0,EX_cpd00166_e0,0.0
0,2,10.0,EX_cpd00161_e0,0.0
0,2,10.0,EX_cpd10516_e0,-7.681401872138396e-07
0,2,10.0,EX_cpd00159_e0,0.0
0,2,10.0,EX_cpd00322_e0,0.0
0,2,10.0,EX_cpd00023_e0,0.0
0,2,10.0,EX_cpd00418_e0,-0.0
0,2,10.0,EX_cpd00249_e0,0.0
0,2,10.0,EX_cpd00311_e0,0.0
0,2,10.0,EX_cpd00058_e0,-1.920350468034599e-07
0,2,10.0,EX_cpd00009_e0,0.00012788927559409866
0,2,10.0,EX_cpd00129_e0,0.0
0,2,10.0,EX_cpd00184_e0,0.0
0,2,10.0,EX_cpd00027_e0,0.0
0,2,10.0,EX_cpd00128_e0,0.0
0,2,10.0,EX_cpd00081_e0,-0.0
0,2,10.0,EX_cpd00007_e0,-0.0020556116686891303
0,2,10.0,EX_cpd00211_e0,0.0
0,2,10.0,EX_cpd00266_e0,-0.0
0,2,10.0,EX_cpd00030_e0,-1.920350468034599e-07
0,2,10.0,EX_cpd03847_e0,0.0
0,2,10.0,EX_cpd00071_e0,0.0
0,2,10.0,EX_cpd00797_e0,0.0
0,2,10.0,EX_cpd00971_e0,-0.0
