,PC1,PC2,PC3,PC4,PC5
rxn08551_c0,0.05579413667934427,-0.005718169799347155,0.0006361195246835197,-0.0021654417874557618,0.0036583585628740863
rxn00679_c0,-0.009861656705442827,-0.08795293994275766,-0.12597022151100856,-0.00874094268632335,-0.10163335537898562
rxn00272_c0,-0.0009414511601486437,0.017824334185650707,-0.043634660022087095,-0.012471836435436095,-0.014031165861313819
rxn05595_c0,0.05579413667934427,-0.005718169799347157,0.0006361195246835604,-0.0021654417874557752,0.003658358562874059
rxn05348_c0,0.05579413667934427,-0.005718169799347267,0.0006361195246835432,-0.0021654417874556924,0.0036583585628739315
rxn11946_c0,0.055794136679344054,-0.005718169799369072,0.0006361195246688083,-0.0021654417874641726,0.0036583585628834894
rxn01504_c0,0.006467981320180877,0.011042329756437017,0.04474111275894256,0.014198934482089464,-0.10274781081604335
rxn00907_c0,0.05579413667934409,-0.0057181697993295465,0.0006361195246441956,-0.0021654417874676837,0.0036583585629421577
rxn02404_c0,0.05579413667934427,-0.005718169799347113,0.0006361195246835265,-0.0021654417874557635,0.0036583585628740594
rxn09188_c0,0.007441339633106542,0.06821447175232587,0.08846434054119584,-0.013873189749819492,0.09644172923217494
rxn08822_c0,-0.05579413667934427,0.0057181697993471696,-0.0006361195246835436,0.0021654417874557665,-0.003658358562874076
rxn05030_c0,0.05579413667934427,-0.005718169799347146,0.0006361195246835096,-0.002165441787455753,0.0036583585628740278
rxn05345_c0,0.05579413667934427,-0.005718169799347248,0.0006361195246835578,-0.0021654417874557913,0.0036583585628739237
rxn00336_c0,-0.007183702462583851,0.03538064628220478,-0.024270073974431577,0.04467266962533033,0.12770263334066811
rxn01465_c0,-0.05579413667934427,0.005718169799347118,-0.0006361195246835604,0.0021654417874557115,-0.0036583585628740477
rxn01872_c0,-0.012802663875458864,-0.06624576837110543,-0.05449151600421537,0.02363041058430792,0.005939570733567294
rxn01301_c0,-0.01094401406712936,0.03486470558547375,0.02916417806212681,0.08559983064752383,-0.05983286553928958
rxn01643_c0,0.05579413667934427,-0.005718169799347138,0.0006361195246835404,-0.002165441787455724,0.0036583585628740616
rxn00248_c0,-0.01485218435194754,-0.05141383512892294,0.06864115998535862,0.00956966829241269,0.0031006039973834384
rxn00289_c0,-0.009861656705442824,-0.08795293994275764,-0.12597022151100853,-0.008740942686323364,-0.10163335537898563
rxn35552_c0,-0.006467981320180877,-0.011042329756437017,-0.04474111275894256,-0.014198934482089464,0.10274781081604335
rxn01269_c0,0.004075876798706173,-0.06560284501878985,-0.082171943211661,-0.07625270461427287,0.05083429548518161
rxn00392_c0,0.05579413667934427,-0.0057181697993474645,0.0006361195246825696,-0.0021654417874560476,0.003658358562876266
rxn00747_c0,-0.032356809552711446,-0.08301774355517254,0.03213570030711153,-0.08431772472812564,0.053443845619007745
