,PC1,PC2,PC3,PC4,PC5
rxn02475_c0,-1.2175190292883334e-19,-1.459418652105406e-18,5.004573113430163e-19,6.352951144504262e-19,-2.1981631294461974e-20
rxn05339_c0,-6.721195167445238e-19,-8.10397573182218e-18,9.279343803235301e-18,1.7475929292617836e-18,-1.972829216732117e-17
rxn05460_c0,-4.480564887451941e-18,7.75299749721268e-18,-1.0185930170730409e-17,2.352458679700591e-18,2.2413228156757985e-17
rxn03108_c0,1.0098247241810332e-20,-1.464571480718745e-22,3.490024451256122e-21,-8.565323224864835e-22,-7.244443224624647e-21
rxn01018_c0,-1.9987195452639753e-18,2.481730237553123e-18,-1.3585647450752333e-18,-2.1412270900699123e-18,7.311149815748367e-19
rxn00278_c0,0.013101482470129497,0.000888109873379601,-0.0035951063055997103,0.00976257002447591,-0.00736032170024164
rxn01476_c0,-0.010681124044349783,-0.028323909380666357,-0.08608859774149377,0.04483878919831759,-0.021847617174389437
rxn03146_c0,-2.482916104823984e-19,-1.4586540878085252e-19,3.2475262585283964e-19,-5.808827902724212e-19,-6.276771604126277e-19
rxn03893_c0,0.12096245729308479,-0.02938923568882812,0.02084232663881497,0.004237708394380058,-0.021405961567784303
rxn02789_c0,0.010613941479087613,0.11535383928156884,-0.04201501101330593,-0.05002431813135914,0.004124514435724519
rxn00410_c0,-3.0027314629022327e-18,2.1083294987897788e-18,-9.56730278989787e-19,-3.307348137472128e-19,-2.365838832158574e-19
rxn01333_c0,0.12096056167955128,-0.02941168137935984,0.02085490648871512,0.004207240015111386,-0.021409867811168496
rxn02867_c0,0.010613941479087606,0.11535383928156878,-0.04201501101330593,-0.05002431813135913,0.004124514435724508
rxn12510_c0,-0.021634115295773235,-0.11948388930000275,0.03999701587687168,0.046668019475698035,0.0031560958437553467
rxn05342_c0,4.052147765122308e-18,-6.947587609139335e-18,1.0766075813346969e-17,-3.384559827927056e-19,-2.2167575408030474e-17
rxn00799_c0,0.05627921840882395,-0.03811129680439353,0.08126579870621181,-0.0014564883300711984,0.034972099122423016
rxn02405_c0,3.3786563396455213e-19,2.7451354285888907e-19,-4.892889810955845e-20,2.5421169895146215e-19,-9.23387466088405e-20
rxn00011_c0,0.047770769223825754,0.030094302070335317,0.017753366971898915,-0.03344477304727441,-0.008678960719588829
rxn07430_c0,0.021605694911223678,-0.0239494492679712,-0.09953860992264268,-0.09414905090147876,0.027121318759952877
rxn00791_c0,-8.624684307647862e-20,-6.256676781534848e-19,-3.011240348223909e-19,2.90629320261153e-19,1.0986160256764444e-19
rxn00365_c0,-0.010681124044349776,-0.028323909380666343,-0.08608859774149377,0.04483878919831759,-0.02184761717438939
rxn01827_c0,-0.120960561679541,0.02941168137894774,-0.020854906490624027,-0.0042072400141823845,0.021409867810669808
rxn00105_c0,-0.044354580208339364,0.014953182504491062,0.041234358351705545,0.10772283121454085,0.027690252641560983
rxn01302_c0,0.0207116721501671,-0.010489689798268302,-0.010697184363201679,-0.015674033381679563,0.008152989632843787
rxn05215_c0,0.01031368756282088,-0.0044085760798987265,0.000431613830633625,0.0010934574445222733,-0.0035689711388015174
rxn02285_c0,0.0160501032783432,0.030298192005289132,0.06607437043422369,-0.018654535742258362,0.11355745310780654
rxn02303_c0,5.888553874739441e-21,4.2912621388946215e-21,-7.303749643778263e-21,-3.3245308168622445e-21,3.412875488631028e-21
rxn02889_c0,-0.010613941479087606,-0.11535383928156878,0.04201501101330593,0.05002431813135913,-0.004124514435724508
rxn05294_c0,-2.353437256037379e-21,3.597490172649911e-20,2.568602402758721e-21,1.7825240234691014e-20,2.9190452211520494e-20
rxn05559_c0,-0.032210427849045764,0.014600192810951323,0.11675773882527121,0.0146026228630217,-0.06640367821889194
rxn00290_c0,-0.06452179466570732,0.01657326339066389,0.004182002224606735,0.006532605557627396,-0.06314692673727627
rxn03907_c0,0.1208305190350422,-0.029557328422917778,0.020134292288656704,0.0030599955328688457,-0.020619731369445872
rxn02834_c0,5.380026566724473e-19,3.745395984341779e-19,1.3549112764250795e-19,-3.5886804277046643e-19,-1.5371638466496598e-19
rxn00459_c0,0.019102082435132575,0.04354896849640124,0.1112991772260275,-0.04617258070502423,0.09628444905177584
rxn00770_c0,-0.07273898742561202,-0.08614761518961765,0.040452085463913566,0.009928489826527559,0.010113762372020227
rxn14040_c0,1.241851652353988e-19,5.740415320282608e-20,2.9314234365076086e-20,-2.336949414842259e-19,6.146696919658941e-19
rxn05209_c0,-0.016626929290520075,-0.06467111677917708,-0.049392853435800674,-0.058743262010688885,-0.033728668081657816
rxn09499_c0,0.012307033509590065,0.015931681299588413,-0.014252244026841894,0.030679055154590584,-0.020126469428312525
rxn05760_c0,-0.01438269311796864,-0.02990777385077074,-0.06645808345092609,0.02346798287273657,-0.11316278230819483
rxn05618_c0,6.662547641349926e-21,-7.552654949856578e-21,-1.2625041474242317e-20,5.163827872568692e-21,-9.649460272113575e-21
rxn00260_c0,0.011572210503760609,-0.0162129173068361,0.05370808315266448,-0.022193570415388802,-0.01627407098769643
rxn00461_c0,-0.0160501032783432,-0.030298192005289132,-0.06607437043422369,0.018654535742258362,-0.11355745310780654
rxn03136_c0,-0.07163927125840158,-0.0919886710377848,0.03567455918043554,-0.005817680602850161,0.006899170317698624
rxn01387_c0,-0.07278650039185584,0.04965554459046649,0.03978041621483794,-0.011861217652634773,-0.06335342660703801
rxn02937_c0,-0.07165222318417037,-0.0919670397338607,0.035687997782255544,-0.00581025199058432,0.0069116537128140676
rxn00540_c0,-0.007849516146431602,-0.039843834627858656,-0.01611516858269846,0.0024017878230580625,0.10212765636067786
rxn00350_c0,-1.5669155060448352e-21,9.569202180432025e-21,1.2561430974522505e-20,-3.3507289934423967e-21,-4.0755807847747594e-21
rxn03137_c0,-0.07161931414744549,-0.09198925707653877,0.03575579590761578,-0.005784446047651594,0.006903731873634115
rxn05462_c0,3.045307726990956e-19,-4.0523006316597957e-19,3.778487690136756e-19,8.212086319856955e-19,3.941286930044002e-19
rxn00992_c0,-0.003776950933887395,-0.019018450359041286,0.01484512269849819,0.014885635025328059,-0.02545833452466582
rxn00371_c0,0.00776967338443355,0.03986320541906829,0.01638731397634163,-0.0023660393494137895,-0.10224640700644229
rxn05006_c0,4.3486702316594e-21,-1.2187538724222312e-20,-1.1628078371911545e-20,-6.37117560983749e-21,-1.5417611692728036e-20
rxn01299_c0,0.1207390776064774,-0.023242144631021106,0.028568647327181108,0.001339263848952625,-0.02772448966484779
rxn05331_c0,-2.0902562901709184e-19,5.423392157897009e-18,-9.369214065553537e-18,6.220395992383023e-19,2.167871261234636e-17
rxn00533_c0,-4.2307628382897816e-18,7.868356701011048e-17,-3.2929660036066104e-17,-7.017081976485806e-18,1.5208867815857783e-16
rxn02476_c0,0.12096056167954122,-0.0294116813789475,0.02085490649062411,0.004207240014182731,-0.021409867810669992
rxn01512_c0,4.326662704554121e-20,-1.6076134927325646e-20,-4.916771357188568e-21,1.9807423239889084e-20,-1.3117528382710206e-20
rxn03841_c0,0.05028285204960353,0.03958402312980579,0.022488930589094912,0.05673977667516898,-0.04080073604318253
rxn04954_c0,-0.023394409022284283,-0.024982556863151574,-0.05203137706713301,0.007630004866586216,-0.0561359622001008
rxn06865_c0,1.684798874291058e-19,1.9849090060092922e-19,1.4666719034209994e-19,-4.667063776919733e-20,-2.7520772370511516e-19
rxn04113_c0,-0.012726377148454843,0.07341406019076177,-0.013691993047518244,-0.013661978287620391,-0.00503936169645778
rxn00676_c0,-0.011703572770780931,0.027173416145367287,0.03555751481931323,0.03168735148648803,-0.03581615232100367
rxn01257_c0,0.0503030259778791,0.03978447397975073,0.022508375528762236,0.056525222565024,-0.04086918952244575
rxn00903_c0,0.03473785323982155,0.0036820718217914017,-0.08581474142197386,-0.07680750814698037,0.010901909282644789
rxn00056_c0,-0.014382690985544386,-0.02990777868313675,-0.0664580822555248,0.023467981773977426,-0.11316278583625776
rxn02213_c0,0.12096056167954122,-0.02941168137894754,0.020854906490624117,0.00420724001418273,-0.021409867810669996
rxn00086_c0,-0.0160501032783432,-0.030298192005289132,-0.06607437043422369,0.018654535742258362,-0.11355745310780654
rxn05226_c0,0.010681124044349783,0.028323909380666357,0.08608859774149377,-0.04483878919831759,0.021847617174389437
rxn05341_c0,-7.429854608090612e-19,-6.947312140576883e-18,1.3567740567205164e-17,1.3467232833105653e-18,-2.081076668772379e-17
rxn03393_c0,0.12095925503861736,-0.02939111513053976,0.020876624148105264,0.004253949702003062,-0.021373153745977577
rxn00083_c0,-0.06563306127306742,0.04688613136472527,-0.011382210989120104,0.0015105617047218127,-0.07045219145799518
rxn00291_c0,0.020009312393062594,0.028239644628645946,-0.05119914537106528,0.13136215360548043,0.05823698476095189
rxn00834_c0,1.2474074433194413e-17,8.499076190352786e-18,6.202365610408763e-18,1.3675892742361173e-17,-9.449588412969774e-18
rxn01459_c0,0.020009312393062584,0.02823964462864592,-0.05119914537106526,0.13136215360548037,0.05823698476095189
rxn05313_c0,-0.06477481378183743,-0.06559110509724092,0.02481186613923169,-0.014069187375834145,0.02353700758140624
rxn01332_c0,0.12096056167954118,-0.02941168137894748,0.020854906490624076,0.0042072400141828165,-0.021409867810670044
rxn00785_c0,0.12096056167953613,-0.029411681378741665,0.020854906491577705,0.004207240013718726,-0.021409867810420837
rxn00693_c0,0.12044262549808943,-0.0208211958249577,0.02938247269498262,0.0014678631896765406,-0.030621893104770103
rxn03909_c0,0.120861236062203,-0.029352992499409192,0.020359094026731094,0.00380338580062691,-0.01917665437975932
rxn01101_c0,-0.012307033509634094,-0.01593168129964731,0.014252244026864347,-0.03067905515459184,0.02012646942831559
rxn03084_c0,-0.0716448166683291,-0.09196234438240788,0.03570223688940011,-0.00584308329703699,0.0069005172506313665
rxn09498_c0,0.012307033509590068,0.015931681299588416,-0.014252244026841885,0.030679055154590577,-0.02012646942831254
rxn03439_c0,1.4867921682553026e-19,2.6283310358519766e-19,6.533304143749269e-20,-6.083667526957117e-20,-7.602963342481742e-20
rxn00558_c0,0.010681124044349784,0.02832390938066636,0.08608859774149381,-0.0448387891983176,0.021847617174389412
rxn00806_c0,-0.0031382173115187743,-0.10289586924090145,0.03523745682336823,0.025814325372935536,-0.03116973307328913
rxn05328_c0,-4.538291935062437e-18,7.800323226709553e-18,-1.0653119496921395e-17,2.4238254489610057e-18,2.18195995784548e-17
rxn01851_c0,0.020009312393062584,0.028239644628645928,-0.05119914537106527,0.1313621536054804,0.058236984760951904
rxn05323_c0,-4.000393323127858e-18,8.553989227996576e-18,-1.073226422815719e-17,2.1871338975662867e-18,2.113051880400083e-17
rxn05616_c0,-4.3912838079759956e-21,4.501298248827553e-21,5.278239751171649e-21,1.8653395749239216e-20,-7.2870417729996e-21
rxn01790_c0,0.021634947713452462,0.11941810446333402,-0.040027824290751496,-0.04669462735578599,-0.003090086336738526
rxn05651_c0,-0.006316760449408758,0.025542132361783428,-0.006235863914874477,0.01467659734752496,0.03855640035341391
rxn00077_c0,0.008940933054638408,0.0476252362615016,0.02554317136444409,0.0021232590333486946,-0.0754228092396346
rxn01388_c0,0.052312602883039704,-0.008969909687547573,-0.05409562118947286,-0.004834990382980921,0.0924263011123358
rxn02056_c0,-2.78311288235816e-22,1.590650038348958e-21,1.756694066490335e-20,4.545944482731821e-21,-4.991768929724209e-21
rxn01068_c0,0.011703572770780947,-0.02717341614536733,-0.03555751481931322,-0.03168735148648803,0.03581615232100367
rxn00991_c0,-0.010613941479087606,-0.11535383928156878,0.04201501101330593,0.05002431813135913,-0.004124514435724508
rxn01924_c0,-0.021605694911223668,0.0239494492679712,0.09953860992264266,0.09414905090147874,-0.027121318759952894
rxn00851_c0,-0.0160501032783432,-0.030298192005289132,-0.06607437043422369,0.018654535742258362,-0.11355745310780654
rxn01480_c0,0.0234948494457719,-0.020678285654794397,-0.10081287243588755,-0.09318766472739151,0.0255865656675544
rxn05233_c0,-3.1201408032218167e-21,3.4908597807817275e-20,-4.086145718178579e-20,-1.4050497559203298e-20,-4.983884598702111e-20
rxn00141_c0,0.12072759303566735,-0.02326789698021519,0.028600279767628488,0.0012693087022395575,-0.02771302396917904
rxn01200_c0,-0.12096056167955135,0.02941168137935961,-0.02085490648871579,-0.004207240015111029,0.021409867811168323
rxn01241_c0,0.029119705429331337,0.003810592559860301,-0.02028640558763255,-0.081259125732881,-0.045051734215772195
rxn05332_c0,-4.67733165124415e-18,7.750879181151584e-18,-1.0871328565770086e-17,2.4389675224937836e-18,2.221400914958904e-17
rxn00438_c0,8.063325579408727e-21,1.3819285529794602e-20,-1.1492273332480076e-20,7.3791895636742e-21,-1.3338820933565754e-20
rxn02473_c0,-1.9241923007703855e-19,2.4099058148670824e-20,1.9547710564949243e-19,2.240039553338438e-19,3.703063011456493e-19
rxn01434_c0,-0.020009312393062598,-0.028239644628645942,0.05119914537106526,-0.13136215360548043,-0.05823698476095189
rxn00912_c0,-0.02163736223076631,-0.11941897600290559,0.0400278573168896,0.04669306488925367,0.0030980157814468404
rxn00122_c0,-0.009907517015790577,-0.11543887022429693,0.0408135217317161,0.05033875045817035,-0.00507322593458175
rxn06076_c0,-6.538870252069331e-21,4.1987046323350664e-20,-3.21439076089325e-20,9.414023863971072e-21,1.0402045162659465e-20
rxn03061_c0,-0.02552826495307849,0.035206884803765014,0.1086760456761354,0.10184542207644919,-0.04232386952614888
rxn02927_c0,0.020009312393062594,0.028239644628645946,-0.05119914537106528,0.13136215360548043,0.05823698476095189
rxn05344_c0,-4.841743320824883e-18,7.279117450389245e-18,-1.1113712548314488e-17,1.8476777644032596e-18,2.2145577778414212e-17
rxn03394_c0,0.12096154835509973,-0.029407078301841017,0.020829351434084046,0.004249110583171996,-0.021405039244362947
rxn02276_c0,-0.120960561679541,0.02941168137894774,-0.020854906490624027,-0.0042072400141823845,0.021409867810669808
rxn00338_c0,-0.04435257948005874,0.01495328732479239,0.04123454421991189,0.10772378640474772,0.027691667966826376
rxn02373_c0,-0.020009312393062615,-0.028239644628645953,0.051199145371065256,-0.13136215360548034,-0.05823698476095188
rxn01893_c0,0.007849516146431602,0.039843834627858656,0.01611516858269846,-0.0024017878230580625,-0.10212765636067786
rxn00119_c0,-2.4948037784622137e-18,6.847299810540311e-19,-2.133977951925438e-18,-1.8428231398276707e-18,-1.6642345404963688e-18
rxn00709_c0,-0.004976291290339073,0.012987003083799365,0.015751722153484207,-0.005811633441213445,0.03211323180666462
rxn07432_c0,-0.010613941479087606,-0.11535383928156878,0.04201501101330593,0.05002431813135913,-0.004124514435724508
rxn01466_c0,0.12105164727356552,-0.02740713674694282,0.020854813214306038,0.0042227505478675716,-0.024962648435901492
rxn01304_c0,6.985935345708052e-19,3.025714634738022e-18,3.1125193737968865e-19,-2.1871617774342854e-18,-5.974609357275544e-18
rxn00974_c0,-0.05231260288303969,0.008969909687547567,0.05409562118947287,0.004834990382980924,-0.0924263011123358
rxn02008_c0,-0.0160501032783432,-0.030298192005289132,-0.06607437043422369,0.018654535742258362,-0.11355745310780654
rxn03904_c0,0.0034338490007897763,0.018526370328970775,0.00938234817098507,0.007158949368296121,-0.002798706514312049
rxn02288_c0,5.317547408660974e-21,-9.453301011343906e-21,-8.525626036586694e-22,-1.0961865655950267e-20,6.288495884546861e-22
rxn00409_c0,0.11194491982330355,-0.05883379956679856,0.026638803421680835,0.017418928678647794,-0.02399361834439482
rxn05295_c0,-1.400632917581567e-18,9.401646192567141e-19,-4.934923668917098e-19,1.3804807091344125e-18,1.453643315104961e-19
rxn05326_c0,9.950300284325104e-19,6.241762983096395e-18,-1.2014058725249956e-17,1.2834492361024198e-19,2.146536221904276e-17
rxn05114_c0,-0.07164226092622208,-0.0919772565833408,0.03567293024235429,-0.005824719768754058,0.006899474228659637
rxn03164_c0,-0.0160501032783432,-0.030298192005289132,-0.06607437043422369,0.018654535742258362,-0.11355745310780654
rxn00929_c0,0.031803394883550724,0.01180469482480059,-0.0850266331638781,-0.06151780751687094,0.005561042749789613
rxn00256_c0,-0.05231260288303969,0.008969909687547566,0.05409562118947288,0.004834990382980927,-0.09242630111233578
rxn08335_c0,-0.05036427354337049,0.05910893783096236,0.0780409979541746,-0.03358244604560296,0.08543283387849403
rxn06729_c0,1.2978633490997163e-19,-3.181560709880401e-19,3.704270530086068e-19,-6.467466594163957e-19,-1.2383861606074208e-19
rxn10770_c0,0.011539483825315361,0.014586752327938355,0.0177944814734363,0.005199057530752224,-0.0190378282503853
rxn00504_c0,0.009670088031956374,0.015431003171397768,-0.012859308065541558,0.0003659433970655738,-0.007468029602375173
rxn03031_c0,6.607840428676703e-19,-2.463081584124307e-19,-2.7109933274245215e-19,1.0834241359684317e-18,6.978017892604e-19
rxn09296_c0,-0.04923511333411499,0.03553464149617084,0.0072140415556147496,0.0024579816884847294,-0.10738196133877367
rxn00239_c0,1.2087830338782373e-17,9.331961079878032e-18,4.540552928608538e-18,1.198637023642422e-17,-9.547790472782057e-18
rxn00441_c0,-0.05405802962558269,0.06366621499337025,0.03705615409168575,-0.002713650771468378,-0.07080342485552993
rxn03130_c0,1.678556117849136e-20,1.4915976288150164e-19,9.205633018823002e-20,1.0594872563562053e-19,-1.5925760634852212e-19
rxn01791_c0,-0.021638020160571234,-0.11942032255048375,0.04002423033967766,0.04669506302689047,0.003092649007609385
rxn00623_c0,-0.021885384933395997,-0.11899715426830697,0.040352970101565216,0.04719245952941219,0.0033220022069327454
rxn01757_c0,-0.006316760449407483,0.025542132361790433,-0.006235863914876868,0.014676597347522212,0.038556400353413706
rxn02507_c0,-1.278748824850107e-19,9.314587397935591e-21,-2.5427824963566937e-19,3.8270701941438885e-19,9.622833054257791e-20
rxn08043_c0,-0.011703572770780919,0.027173416145367304,0.03555751481931323,0.031687351486488026,-0.03581615232100367
rxn01029_c0,0.020009312393062584,0.02823964462864592,-0.05119914537106526,0.13136215360548037,0.05823698476095189
rxn14333_c0,-2.4809824550034174e-20,1.8709402683859164e-19,5.133315274672727e-20,-2.34211705994437e-19,4.459736088188385e-19
rxn01964_c0,-1.39535755095341e-18,1.0026106256266874e-17,-2.0031409103938038e-18,5.1394034017311745e-18,5.215600894967895e-19
rxn02341_c0,-0.025226323911601664,-0.11011311174334698,0.040268347212770804,0.040746351590600235,0.013373027483349216
rxn01137_c0,0.12072682504323154,-0.023271518903022863,0.028606015223370668,0.0012609232714333085,-0.027710336208235056
rxn03182_c0,9.660780301426877e-20,8.939008297856524e-20,-4.812029455410479e-20,3.435579528610338e-20,1.47631094298402e-20
rxn01343_c0,0.010681124044349783,0.028323909380666357,0.08608859774149377,-0.04483878919831759,0.021847617174389437
rxn00224_c0,1.595133053669397e-20,1.0974069169554252e-20,-1.2270630843322032e-20,-2.080208993180373e-20,7.7313139892623125e-22
rxn01513_c0,-5.933541543440431e-20,-4.244126365038452e-20,-6.785762377984803e-21,1.0066785243064934e-19,4.816182051715216e-20
rxn05333_c0,1.512632930152714e-18,6.374359396755346e-18,-1.0247330287400221e-17,-2.433906697750989e-18,1.942231796445431e-17
rxn00209_c0,5.968426745380445e-21,2.5613938483179402e-21,-1.2846636846843933e-21,-1.4023516893613974e-20,-5.9020367396330625e-21
rxn02474_c0,1.2910747263161875e-19,1.4762862856262195e-18,-4.829026267220965e-19,-6.109286908517088e-19,4.133642038466339e-20
rxn00604_c0,-0.010681124044349783,-0.028323909380666357,-0.08608859774149377,0.04483878919831759,-0.021847617174389437
rxn00274_c0,-0.011703572770780893,0.02717341614536731,0.03555751481931316,0.03168735148648794,-0.03581615232100354
rxn00104_c0,0.010681124044349776,0.028323909380666343,0.08608859774149377,-0.04483878919831759,0.02184761717438939
rxn01019_c0,-0.02000931239306258,-0.02823964462864592,0.05119914537106528,-0.1313621536054804,-0.05823698476095196
rxn02271_c0,-0.011703572770780931,0.027173416145367287,0.03555751481931323,0.03168735148648803,-0.03581615232100367
rxn02914_c0,0.012307033509634108,0.015931681299647324,-0.014252244026864347,0.03067905515459182,-0.0201264694283156
rxn01603_c0,0.05016872965928626,0.039644315472363176,0.022384213192886047,0.056655203048661916,-0.04087642057732674
rxn00686_c0,-0.05028019845050907,-0.0394272161018025,-0.022374755722305847,-0.05712176626621452,0.04025610892160474
rxn06075_c0,-1.4652378290819073e-20,7.325736138350877e-20,1.3926368006942803e-20,1.3575463263978936e-19,2.0717054515792884e-20
rxn05289_c0,0.0009943884071485563,-0.031181695603397123,0.012308467424596844,-0.02829558132774927,-0.01755169024055835
rxn01973_c0,4.888139486905138e-19,1.8462643191558877e-18,-1.3873137697628407e-18,1.5766390692582438e-18,-6.718464036926818e-20
rxn00117_c0,-1.6030910658478592e-18,1.6146344926679818e-18,-2.663920288710859e-18,-3.233485750135887e-18,9.189066918872005e-19
rxn05343_c0,5.195485808820245e-19,6.7883067071481286e-18,-1.1474623065330642e-17,-3.8229028397160065e-18,2.1087502568365488e-17
rxn01520_c0,3.470717994044058e-21,2.898480509248113e-20,2.403615969454121e-20,5.330790414514091e-20,-4.221013612175138e-20
rxn03395_c0,0.12096461073639864,-0.029395212371115018,0.020835709749958253,0.004266047616207028,-0.021388737865564743
rxn00330_c0,0.010122181092963521,-0.029720637007045747,0.028876237735871144,0.04695450213013122,-0.09250923014297326
rxn03445_c0,2.9205698548059126e-21,-2.0527768535320892e-22,2.541013688821634e-21,3.735821492863841e-21,-1.5692934605799583e-20
rxn11663_c0,3.2336490672937298e-21,2.687060017410935e-22,-7.128018828176843e-21,-5.2389917156538945e-21,-1.6504151816545074e-21
rxn00493_c0,4.1987342881260143e-19,-2.862892188949952e-19,-9.550478909757994e-19,1.0901154975133785e-18,-2.8634740337014577e-19
rxn00293_c0,2.3488303120148453e-19,-3.089365998521865e-19,5.878854675653813e-19,-2.122268694415962e-19,-2.3484427378020064e-19
rxn14011_c0,9.798046787182775e-20,7.936873248729311e-21,-7.856412944916921e-20,-2.0323803693312556e-19,4.292666051157791e-19
rxn00839_c0,2.907523450229412e-20,-3.7762614293291667e-19,2.2212927072057518e-19,2.1106755829296069e-19,-4.741045028955678e-19
rxn21857_c0,0.018559683477836878,0.05107718403656865,0.0740645264990209,-0.02594858917959857,-0.06130031862627723
rxn16573_c0,0.010681124044349776,0.028323909380666343,0.08608859774149377,-0.04483878919831759,0.02184761717438939
thiazol_synth,6.275580364228124e-21,8.178899720313268e-21,-1.1824509666222274e-20,7.586932335392091e-21,-2.155396856748977e-21
rxn47768_c0,0.018559683477836875,0.05107718403656863,0.07406452649902089,-0.025948589179598563,-0.06130031862627725
rxn21861_c0,0.018559683477836878,0.05107718403656865,0.0740645264990209,-0.02594858917959857,-0.06130031862627723
rxn23042_c0,1.1623765347629181e-21,8.762064792348753e-21,-5.5989294125963134e-21,1.291433723233824e-20,1.5162867792804854e-21
rxn15021_c0,-0.010949737168530921,0.0734367687341172,0.0739375009504337,0.07232381275208379,-0.028121709562350192
rxn15395_c0,-0.012307033509590072,-0.015931681299588305,0.014252244026841884,-0.030679055154590615,0.020126469428312373
rxn15466_c0,0.010949737168530914,-0.0734367687341172,-0.07393750095043372,-0.07232381275208379,0.028121709562350192
rxn39979_c0,0.007849516146431602,0.039843834627858656,0.01611516858269846,-0.0024017878230580625,-0.10212765636067786
rxn14422_c0,-0.029502115490593152,-0.05065399503679664,-0.10475110094229044,0.022451994585486322,-0.10820341444687635
rxn14419_c0,0.050364273543370475,-0.059108937830962355,-0.07804099795417466,0.033582446045602996,-0.085432833878494
rxn14426_c0,0.0160501032783432,0.030298192005289132,0.06607437043422369,-0.018654535742258362,0.11355745310780654
rxn08173_c0,-0.019162021608300706,-0.051152957222885424,-0.0946601081058906,-0.011937373180835065,-0.08814767223734515
rxn14412_c0,0.02944890526598809,0.03376178672627183,0.05502213378135643,-0.0664389764810639,0.043024450271984566
rxn14421_c0,-0.02950211549059316,-0.050653995036796656,-0.10475110094229047,0.022451994585486322,-0.1082034144468764
rxn14425_c0,0.0160501032783432,0.030298192005289132,0.06607437043422369,-0.018654535742258362,0.11355745310780654
rxn14420_c0,0.05036427354337046,-0.05910893783096235,-0.07804099795417467,0.033582446045602975,-0.08543283387849404
rxn13688_c0,0.010681124044349783,0.028323909380666357,0.08608859774149377,-0.04483878919831759,0.021847617174389437
rxn21862_c0,0.01855968347783688,0.051077184036568635,0.07406452649902091,-0.025948589179598573,-0.06130031862627728
rxn15949_c0,6.662547641349926e-21,-7.552654949856578e-21,-1.2625041474242317e-20,5.163827872568692e-21,-9.649460272113575e-21
rxn41452_c0,0.018559683477836875,0.05107718403656863,0.07406452649902089,-0.025948589179598563,-0.06130031862627725
rxn21858_c0,0.018559683477836875,0.05107718403656863,0.0740645264990209,-0.02594858917959857,-0.06130031862627725
rxn42709_c0,1.8294018574975314e-21,6.3715111019982496e-21,-4.040052148278821e-21,1.4544884693059036e-20,-1.445733725353121e-21
rxn12224_c0,0.12097367154844434,-0.029391352895798854,0.02082949774011138,0.004247075595823808,-0.021350017669275453
rxn09037_c0,0.12096560718710693,-0.02940136604068435,0.020841526394758232,0.004232668961790776,-0.021399559394089725
rxn43581_c0,-0.12091209964796089,0.02947269902626354,-0.01964297715914413,-0.003957229064442629,0.02021230044203681
rxn08661_c0,0.012307033509590068,0.015931681299588416,-0.014252244026841885,0.030679055154590577,-0.02012646942831254
rxn08234_c0,4.3912838079759956e-21,-4.501298248827553e-21,-5.278239751171649e-21,-1.8653395749239216e-20,7.2870417729996e-21
rxn15467_c0,-0.01094973716853092,0.07343676873411717,0.07393750095043371,0.07232381275208377,-0.028121709562350213
rxn14061_c0,-2.4809824550034174e-20,1.8709402683859164e-19,5.133315274672727e-20,-2.34211705994437e-19,4.459736088188385e-19
rxn13957_c0,1.5610912040956334e-19,7.80909036894431e-20,-2.428913347606847e-21,-2.893516287652723e-19,5.064041646388834e-19
rxn08062_c0,-0.005515329086201132,0.015673728456231228,0.0022249616874684005,0.0040163349557886426,-0.06960622701274727
rxn45550_c0,0.01855968347783688,0.051077184036568635,0.07406452649902093,-0.02594858917959858,-0.06130031862627729
rxn46124_c0,0.01855968347783687,0.05107718403656861,0.0740645264990209,-0.02594858917959856,-0.06130031862627728
rxn20643_c0,6.765716341688564e-21,-6.237029827810384e-21,-2.5281441152890265e-21,5.510213514825044e-22,-6.65801670287255e-21
rxn15947_c0,6.662547641349926e-21,-7.552654949856578e-21,-1.2625041474242317e-20,5.163827872568692e-21,-9.649460272113575e-21
rxn21860_c0,0.01855968347783687,0.05107718403656861,0.0740645264990209,-0.02594858917959856,-0.06130031862627728
rxn19704_c0,-0.12088157837820915,0.029278322039738878,-0.019790408402458638,-0.003940303091272389,0.020772330478522897
rxn43657_c0,6.662547641349926e-21,-7.552654949856578e-21,-1.2625041474242317e-20,5.163827872568692e-21,-9.649460272113575e-21
rxn05319_c0,-0.002734400062363617,-0.007646817825091879,-0.050514926161572465,0.10586845029946365,0.06085942182826371
rxn05488_c0,-0.007384042946218057,0.12268872719779352,-0.01693086374880619,-0.017895041277628143,0.009545272171291256
rxn05195_c0,1.3515842622311984e-20,2.53869711727427e-20,-2.231715844217721e-20,5.668955761143041e-20,1.9580027405094255e-20
rxn01208_c0,0.010613941479087605,0.11535383928156881,-0.04201501101330591,-0.05002431813135915,0.004124514435724505
rxn05468_c0,-0.06105414437447407,0.010532078189430206,-0.03715450226399874,-0.008807518762764565,-0.1104769308378202
rxn10570_c0,-0.010681124044349776,-0.028323909380666343,-0.08608859774149377,0.04483878919831759,-0.02184761717438939
rxn05467_c0,0.01688776458012824,-0.09820151038700191,0.07366421082028421,-0.012195536211878551,0.06200934844336035
rxn09260_c0,0.006316760449407481,-0.025542132361790437,0.006235863914876852,-0.01467659734752223,-0.038556400353413706
rxn00062_c0,-0.061670140568643214,0.0166978128594535,-0.032704540527022256,-0.008581462836819471,-0.10695491387126375
bio1_biomass,-0.0,0.0,-0.0,-0.0,0.0
