,PC1,PC2,PC3,PC4,PC5
rxn00066_c0,0.015391243566537292,0.027690049851217948,-0.011650105737335548,-0.12410161512941557,-0.09484690862494022
rxn08756_c0,0.006840193118326313,0.07914050859470613,-0.09845018893330325,-0.09367047028719652,-0.01974006523823465
rxn05115_c0,0.0547774774109704,0.002136214534336641,-0.002335786472217922,-0.0048231116513341036,-0.0007055094886804721
rxn01573_c0,-0.007949645977328524,0.06683126505053351,0.013543085849031657,-0.0943796669033697,0.16963996035855677
rxn00650_c0,-0.054777477410974246,-0.002136214534151935,0.0023357864718133105,0.00482311165142667,0.0007055094891469518
rxn03167_c0,0.054777477410974384,0.002136214534150683,-0.0023357864718049986,-0.004823111651419806,-0.0007055094891474103
rxn01313_c0,-0.029248641184922722,0.04144985075511732,-0.10959342935388938,0.06887334765531358,-0.053697718446920145
rxn03005_c0,-0.0547774774109704,-0.0021362145343360077,0.0023357864722161653,0.004823111651335571,0.000705509488684729
rxn03437_c0,0.011772765071333086,-0.07635083409609339,0.01426196911053795,0.13030304320209063,-0.06451162205374374
rxn01353_c0,0.054777477410974246,0.002136214534151982,-0.0023357864718132736,-0.004823111651426781,-0.0007055094891468119
rxn04139_c0,0.05477747741097424,0.00213621453415273,-0.0023357864718123104,-0.004823111651425866,-0.0007055094891469892
rxn00616_c0,0.03966492729445363,-0.09213424086601162,-0.04275189846520599,0.018113634159523724,0.005633471362183591
rxn06723_c0,0.05477747741097425,0.002136214534151905,-0.002335786471813273,-0.00482311165142679,-0.0007055094891467709
rxn00313_c0,0.054777477410974246,0.002136214534152001,-0.002335786471813313,-0.004823111651426666,-0.0007055094891468953
rxn02949_c0,-0.021595112710734724,0.0274036702375274,0.14069125622960676,0.0030850872288140734,-0.10157668105392936
rxn00804_c0,-0.02864247886459254,0.044592984914585826,-0.11256067273241194,0.0630702968939482,-0.059029951314221896
rxn05325_c0,0.05477747741097426,0.0021362145341518013,-0.0023357864718132875,-0.004823111651427022,-0.0007055094891464728
rxn02895_c0,0.054777477410970415,0.002136214534335474,-0.002335786472215324,-0.004823111651334754,-0.0007055094886833756
rxn02934_c0,0.007949645977328522,-0.06683126505053351,-0.013543085849031645,0.09437966690336967,-0.16963996035855675
rxn02508_c0,0.054777477410974246,0.002136214534151912,-0.0023357864718132337,-0.004823111651426648,-0.0007055094891468187
rxn00420_c0,0.025821194722079655,0.12564795691678168,0.005234618752748204,0.05105929801767479,-0.002158855083321456
rxn14334_c0,0.054777477410974246,0.0021362145341519492,-0.0023357864718133465,-0.004823111651426707,-0.0007055094891467867
rxn00993_c0,0.011524573931661898,0.04213316165146296,-0.033344275207707226,-0.09105945396214307,-0.07299460175829527
rxn05005_c0,0.054777477410974246,0.0021362145341519644,-0.002335786471813323,-0.004823111651426677,-0.0007055094891468562
